ID,PART_PROGRAM_ID,NAME,HASH,PATH,CURRENTFILE,DATE_CREATED,LAST_UPDATED
233,252,C:\ABC_Licom PRG\NewProject12.txt,9BF0BBE85F466FA68AAB73C235F25A75,9BF0BBE85F466FA68AAB73C235F25A75_NewProject12.txt,System.String[],2025-06-12 11:00:43.2969717,2025-06-12 11:00:43.2969717
234,253,C:\ABC_Licom PRG\NewProject14.txt,D444D8A3D4F7D316A2F896F3248BB307,D444D8A3D4F7D316A2F896F3248BB307_NewProject14.txt,System.String[],2025-06-12 11:46:06.97414,2025-06-12 11:46:06.97414
235,254,C:\ABC_Licom PRG\tastatura.txt,102E49B66ED773FD2E124DAE88783479,102E49B66ED773FD2E124DAE88783479_tastatura.txt,System.String[],2025-06-12 12:06:33.3710611,2025-06-12 12:06:33.3710611
236,255,C:\ABC_Licom PRG\NewProject18.txt,7FE2F504F7ABCF0F285C8EEEFDE682C8,7FE2F504F7ABCF0F285C8EEEFDE682C8_NewProject18.txt,System.String[],2025-06-12 12:19:55.918955,2025-06-12 12:19:55.918955
237,256,C:\ABC_Licom PRG\NewProject19.txt,B0E0FC1B2E074AA68D6740FBA9ECAF74,B0E0FC1B2E074AA68D6740FBA9ECAF74_NewProject19.txt,System.String[],2025-06-12 12:21:05.3050457,2025-06-12 12:21:05.3050457
238,257,C:\ABC_Licom PRG\RETTIFICA MDF.txt,042A2024AD23210F2F9E456332927B46,042A2024AD23210F2F9E456332927B46_RETTIFICA MDF.txt,System.String[],2025-06-12 12:27:45.1868173,2025-06-12 12:27:45.1868173
239,258,C:\ABC_Licom PRG\RETTIFICA MDF.txt,,_RETTIFICA MDF.txt,System.String[],2025-06-12 12:28:29.1710936,2025-06-12 12:28:29.1710936
240,259,C:\ABC_Licom PRG\barre da 600.txt,FC79706C94741E404CBC98B7A92ED97C,FC79706C94741E404CBC98B7A92ED97C_barre da 600.txt,System.String[],2025-06-12 16:31:15.5989531,2025-06-12 16:31:15.5989531
241,260,C:\ABC_Licom PRG\PULIZIE e spianatura\PULIZIA 1 PIANO.txt,6D2A9A9166F0177663F2036B7A0ED224,6D2A9A9166F0177663F2036B7A0ED224_PULIZIA 1 PIANO.txt,System.String[],2025-06-12 17:31:42.9459962,2025-06-12 17:31:42.9459962
242,261,C:\ABC_Licom PRG\PULIZIE e spianatura\PULIZIA 3X2.txt,43175C9848E8D6C62BC91278BB75A096,43175C9848E8D6C62BC91278BB75A096_PULIZIA 3X2.txt,System.String[],2025-06-12 17:32:34.6888985,2025-06-12 17:32:34.6888985
243,262,C:\ABC_Licom PRG\PULIZIE e spianatura\RETTIFICA MDF.txt,042A2024AD23210F2F9E456332927B46,042A2024AD23210F2F9E456332927B46_RETTIFICA MDF.txt,System.String[],2025-06-12 17:34:02.1795306,2025-06-12 17:34:02.1795306
244,263,C:\ABC_Licom PRG\barre da 400 in ordine.txt,4091DF84774685C27F80930B0B330D40,4091DF84774685C27F80930B0B330D40_barre da 400 in ordine.txt,System.String[],2025-06-13 08:36:52.5674755,2025-06-13 08:36:52.5674755
245,264,C:\ABC_Licom PRG\barre da 400 in ordine.txt,,_barre da 400 in ordine.txt,System.String[],2025-06-13 08:37:50.06607,2025-06-13 08:37:50.06607
246,265,C:\ABC_Licom PRG\barre da 400 in ordine.txt,5EE4F0CBA9880CF89B1682D9D9D33070,5EE4F0CBA9880CF89B1682D9D9D33070_barre da 400 in ordine.txt,System.String[],2025-06-13 08:37:51.5827968,2025-06-13 08:37:51.5827968
247,266,C:\ABC_Licom PRG\barre da 400 in ordine.txt,0ECFD3D23D380FC5E9610E9F83C52AA5,0ECFD3D23D380FC5E9610E9F83C52AA5_barre da 400 in ordine.txt,System.String[],2025-06-13 08:48:26.862857,2025-06-13 08:48:26.862857
248,267,C:\ABC_Licom PRG\barre da 400.txt,7E75E2144234C6642D8F86789684CC5E,7E75E2144234C6642D8F86789684CC5E_barre da 400.txt,System.String[],2025-06-13 09:16:29.956922,2025-06-13 09:16:29.956922
249,268,C:\ABC_Licom PRG\barre da 400 in ordine.txt,268C2380BC334F7A2677FA7F53070DA6,268C2380BC334F7A2677FA7F53070DA6_barre da 400 in ordine.txt,System.String[],2025-06-13 09:17:15.8667009,2025-06-13 09:17:15.8667009
250,269,C:\ABC_Licom PRG\barre da 400 in ordine.txt,4DFF0616FB72E2E4A5C9292CA7CF8568,4DFF0616FB72E2E4A5C9292CA7CF8568_barre da 400 in ordine.txt,System.String[],2025-06-13 09:50:12.2873999,2025-06-13 09:50:12.2873999
251,270,C:\ABC_Licom PRG\barre da 400 in ordine.txt,B38D7FFE78EABF96DC7C0A220D6B82AB,B38D7FFE78EABF96DC7C0A220D6B82AB_barre da 400 in ordine.txt,System.String[],2025-06-13 12:19:45.4888323,2025-06-13 12:19:45.4888323
252,271,C:\ABC_Licom PRG\barre da 400 in ordine.txt,6B81C9C9EE3BCBB8C45AE447020BB1E6,6B81C9C9EE3BCBB8C45AE447020BB1E6_barre da 400 in ordine.txt,System.String[],2025-06-13 15:08:43.8643474,2025-06-13 15:08:43.8643474
253,272,C:\ABC_Licom PRG\barre da 400 in ordine.txt,9D49735ED77B5DA937A84EF8F8F653FF,9D49735ED77B5DA937A84EF8F8F653FF_barre da 400 in ordine.txt,System.String[],2025-06-13 15:34:37.072145,2025-06-13 15:34:37.072145
254,273,C:\ABC_Licom PRG\barre da 400 in ordine.txt,48F92F601B8BC4DA4C5AFCBB0E87D117,48F92F601B8BC4DA4C5AFCBB0E87D117_barre da 400 in ordine.txt,System.String[],2025-06-14 08:12:14.6952733,2025-06-14 08:12:14.6952733
255,274,C:\ABC_Licom PRG\barre da 400 in ordine.txt,270ABDF6A68D1D4886A54953D507413A,270ABDF6A68D1D4886A54953D507413A_barre da 400 in ordine.txt,System.String[],2025-06-14 08:12:38.9951537,2025-06-14 08:12:38.9951537
256,275,C:\ABC_Licom PRG\barre da 400 in ordine.txt,5ED9A4E35F91447C7FA9103F3C287A24,5ED9A4E35F91447C7FA9103F3C287A24_barre da 400 in ordine.txt,System.String[],2025-06-14 08:19:03.4350863,2025-06-14 08:19:03.4350863
257,276,C:\ABC_Licom PRG\barre da 600.txt,4FD1BB0E88E874BB68EA1C7A08E6FFCA,4FD1BB0E88E874BB68EA1C7A08E6FFCA_barre da 600.txt,System.String[],2025-06-14 08:52:08.428359,2025-06-14 08:52:08.428359
258,277,C:\ABC_Licom PRG\barre da 600.txt,,_barre da 600.txt,System.String[],2025-06-14 09:32:23.1984317,2025-06-14 09:32:23.1984317
259,278,C:\ABC_Licom PRG\barre da 600.txt,AC3E06D245C85C79474F6CB080918C5F,AC3E06D245C85C79474F6CB080918C5F_barre da 600.txt,System.String[],2025-06-14 09:32:24.7236567,2025-06-14 09:32:24.7236567
260,279,C:\ABC_Licom PRG\barre da 600.txt,3869C146585AFAB6DC528E223D02A4D7,3869C146585AFAB6DC528E223D02A4D7_barre da 600.txt,System.String[],2025-06-16 08:33:47.3720274,2025-06-16 08:33:47.3720274
261,280,C:\ABC_Licom PRG\barre da 600.txt,B7DC638C59D0626B810A80F452BB4A0D,B7DC638C59D0626B810A80F452BB4A0D_barre da 600.txt,System.String[],2025-06-16 09:00:47.8893135,2025-06-16 09:00:47.8893135
262,281,C:\ABC_Licom PRG\kiko comunication 10 nero.txt,F2135DB8D15BDFA34D52CD7D4BD0C4D5,F2135DB8D15BDFA34D52CD7D4BD0C4D5_kiko comunication 10 nero.txt,System.String[],2025-06-16 16:40:43.3764381,2025-06-16 16:40:43.3764381
263,282,C:\ABC_Licom PRG\kiko comunication 10 nero.txt,,_kiko comunication 10 nero.txt,System.String[],2025-06-16 16:48:28.9072553,2025-06-16 16:48:28.9072553
264,283,C:\ABC_Licom PRG\kiko comunication 10 nero.txt,98807BC065B5F5F86E28CA6373B96746,98807BC065B5F5F86E28CA6373B96746_kiko comunication 10 nero.txt,System.String[],2025-06-16 16:48:30.4326821,2025-06-16 16:48:30.4326821
265,284,C:\ABC_Licom PRG\kiko comunication 10 nero.txt,418F46859CE4A2E9EA82D2832E22BE59,418F46859CE4A2E9EA82D2832E22BE59_kiko comunication 10 nero.txt,System.String[],2025-06-16 16:49:45.2576487,2025-06-16 16:49:45.2576487
266,285,C:\ABC_Licom PRG\comunication.txt,41A22446B8D33E3C5BDEF955B2756F04,41A22446B8D33E3C5BDEF955B2756F04_comunication.txt,System.String[],2025-06-16 16:59:28.5752714,2025-06-16 16:59:28.5752714
267,286,C:\ABC_Licom PRG\comunication.txt,,_comunication.txt,System.String[],2025-06-16 17:00:29.9900519,2025-06-16 17:00:29.9900519
268,287,C:\ABC_Licom PRG\comunication.txt,AE22C2EE9EBC44B76121030051C309A1,AE22C2EE9EBC44B76121030051C309A1_comunication.txt,System.String[],2025-06-16 17:00:31.5167804,2025-06-16 17:00:31.5167804
269,288,C:\ABC_Licom PRG\comunication.txt,83D4FB08C4CD6D0721472DE503F62680,83D4FB08C4CD6D0721472DE503F62680_comunication.txt,System.String[],2025-06-16 17:01:13.1930431,2025-06-16 17:01:13.1930431
270,290,C:\ABC_Licom PRG\barre da 600.txt,50260B7EDE4EAF3A08A7F0E6BE1AD892,50260B7EDE4EAF3A08A7F0E6BE1AD892_barre da 600.txt,System.String[],2025-06-16 17:05:12.3240815,2025-06-16 17:05:12.3240815
271,291,C:\ABC_Licom PRG\barre da 600.txt,B81028F6E026E30552921440B43B4321,B81028F6E026E30552921440B43B4321_barre da 600.txt,System.String[],2025-06-17 08:44:49.7154622,2025-06-17 08:44:49.7154622
272,292,C:\ABC_Licom PRG\dime in forex 3mm.txt,EFD5459E4DA63483AB0ECDCBA51B12D0,EFD5459E4DA63483AB0ECDCBA51B12D0_dime in forex 3mm.txt,System.String[],2025-06-17 16:48:17.3159267,2025-06-17 16:48:17.3159267
273,293,C:\ABC_Licom PRG\dima piccola in forex 3mm.txt,ED672C2D8908DE00DC97CB77C34963F3,ED672C2D8908DE00DC97CB77C34963F3_dima piccola in forex 3mm.txt,System.String[],2025-06-18 09:28:49.4666377,2025-06-18 09:28:49.4666377
274,294,C:\ABC_Licom PRG\taglio legni grandi.txt,4D6546D5E0D353E83D1D38539D0AD944,4D6546D5E0D353E83D1D38539D0AD944_taglio legni grandi.txt,System.String[],2025-06-18 09:46:05.1378706,2025-06-18 09:46:05.1378706
275,295,C:\ABC_Licom PRG\taglio legni grandi.txt,C89FA938C38588A60B492DAE04ACF6C3,C89FA938C38588A60B492DAE04ACF6C3_taglio legni grandi.txt,System.String[],2025-06-18 10:27:06.4160394,2025-06-18 10:27:06.4160394
276,296,C:\ABC_Licom PRG\taglio legni grandi.txt,4E86F622015AEEF51DC7D69D983804C6,4E86F622015AEEF51DC7D69D983804C6_taglio legni grandi.txt,System.String[],2025-06-18 10:28:33.0439375,2025-06-18 10:28:33.0439375
277,297,C:\ABC_Licom PRG\taglio legni grandi.txt,,_taglio legni grandi.txt,System.String[],2025-06-18 10:29:14.0303726,2025-06-18 10:29:14.0303726
278,298,C:\ABC_Licom PRG\taglio legni grandi.txt,FA455D54C67757C229431C41D2DEE47C,FA455D54C67757C229431C41D2DEE47C_taglio legni grandi.txt,System.String[],2025-06-18 10:29:15.5567974,2025-06-18 10:29:15.5567974
279,299,C:\ABC_Licom PRG\taglio legni grandi.txt,C1B3DC5726C87F7234E89256E7C0852A,C1B3DC5726C87F7234E89256E7C0852A_taglio legni grandi.txt,System.String[],2025-06-18 11:10:14.8370934,2025-06-18 11:10:14.8370934
280,301,C:\ABC_Licom PRG\taglio legni grandi.txt,0EBA2472F22FC1C56EDCD31071D76AAF,0EBA2472F22FC1C56EDCD31071D76AAF_taglio legni grandi.txt,System.String[],2025-06-18 11:19:36.6124861,2025-06-18 11:19:36.6124861
281,302,C:\ABC_Licom PRG\taglio legni piccoli.txt,554FF57FAE296C6220C00C7115C7A823,554FF57FAE296C6220C00C7115C7A823_taglio legni piccoli.txt,System.String[],2025-06-18 11:49:41.8941461,2025-06-18 11:49:41.8941461
282,303,C:\ABC_Licom PRG\bandiere stampate canon.txt,2030EF3DFB8BB63DF1652906157A2DF8,2030EF3DFB8BB63DF1652906157A2DF8_bandiere stampate canon.txt,System.String[],2025-06-18 15:41:07.1421819,2025-06-18 15:41:07.1421819
283,304,C:\ABC_Licom PRG\bandiere stampate canon.txt,,_bandiere stampate canon.txt,System.String[],2025-06-18 15:57:20.7938033,2025-06-18 15:57:20.7938033
284,305,C:\ABC_Licom PRG\bandiere stampate canon.txt,7E869CEBB00A39528C687F7B65076FA7,7E869CEBB00A39528C687F7B65076FA7_bandiere stampate canon.txt,System.String[],2025-06-18 15:57:22.316309,2025-06-18 15:57:22.316309
285,306,C:\ABC_Licom PRG\bandiere stampate canon.txt,0D4597F83546AC5B1E6A397F90416E7A,0D4597F83546AC5B1E6A397F90416E7A_bandiere stampate canon.txt,System.String[],2025-06-18 15:57:41.5001451,2025-06-18 15:57:41.5001451
286,307,C:\ABC_Licom PRG\bandiere stampate canon.txt,905FA26D949EF167749BC853F0EC7153,905FA26D949EF167749BC853F0EC7153_bandiere stampate canon.txt,System.String[],2025-06-18 15:59:38.7689817,2025-06-18 15:59:38.7689817
287,308,C:\ABC_Licom PRG\LASTRE STAMPATE DA FORMA.txt,4B5A61F07454FC265636266D77ECB9F2,4B5A61F07454FC265636266D77ECB9F2_LASTRE STAMPATE DA FORMA.txt,System.String[],2025-06-18 17:14:45.8923127,2025-06-18 17:14:45.8923127
288,309,C:\ABC_Licom PRG\LASTRE STAMPATE DA FORMA.txt,,_LASTRE STAMPATE DA FORMA.txt,System.String[],2025-06-18 17:15:20.7330521,2025-06-18 17:15:20.7330521
289,310,C:\ABC_Licom PRG\LASTRE STAMPATE DA FORMA.txt,21FCC2AC37C9232EDC86B19FB7B49A79,21FCC2AC37C9232EDC86B19FB7B49A79_LASTRE STAMPATE DA FORMA.txt,System.String[],2025-06-18 17:15:22.2460987,2025-06-18 17:15:22.2460987
290,311,C:\ABC_Licom PRG\fasce lastra grande.txt,CCDC83457F7983546B0065B63A4D751E,CCDC83457F7983546B0065B63A4D751E_fasce lastra grande.txt,System.String[],2025-06-18 17:17:24.9985207,2025-06-18 17:17:24.9985207
291,312,C:\ABC_Licom PRG\TAGLIO VASSOI A.txt,379511DF5AE91598A33FB19F651DCDE2,379511DF5AE91598A33FB19F651DCDE2_TAGLIO VASSOI A.txt,System.String[],2025-06-19 10:04:13.8621178,2025-06-19 10:04:13.8621178
292,313,C:\ABC_Licom PRG\TAGLIO VASSOI A.txt,,_TAGLIO VASSOI A.txt,System.String[],2025-06-19 11:14:01.7718902,2025-06-19 11:14:01.7718902
293,314,C:\ABC_Licom PRG\TAGLIO VASSOI A.txt,F8D9342534D9CE2807707655A3C39236,F8D9342534D9CE2807707655A3C39236_TAGLIO VASSOI A.txt,System.String[],2025-06-19 11:14:03.2956361,2025-06-19 11:14:03.2956361
294,315,C:\ABC_Licom PRG\TAGLIO VASSOI A.txt,60C41D063E7DD5062827D48D43FF9CAF,60C41D063E7DD5062827D48D43FF9CAF_TAGLIO VASSOI A.txt,System.String[],2025-06-19 11:16:05.350211,2025-06-19 11:16:05.350211
295,317,C:\ABC_Licom PRG\TAGLIO VASSOI B.txt,64CDD1897853F357DA9C7F28C0244896,64CDD1897853F357DA9C7F28C0244896_TAGLIO VASSOI B.txt,System.String[],2025-06-19 11:32:54.0203961,2025-06-19 11:32:54.0203961
296,318,C:\ABC_Licom PRG\TAGLIO VASSOI B.txt,,_TAGLIO VASSOI B.txt,System.String[],2025-06-19 12:08:24.3834549,2025-06-19 12:08:24.3834549
297,319,C:\ABC_Licom PRG\TAGLIO VASSOI B.txt,A6CB793F7738C93394B381C67C9F8AFA,A6CB793F7738C93394B381C67C9F8AFA_TAGLIO VASSOI B.txt,System.String[],2025-06-19 12:08:25.9081092,2025-06-19 12:08:25.9081092
298,320,C:\ABC_Licom PRG\TAGLIO VASSOI C.txt,6F7398640D7237F78D830856D330DD0F,6F7398640D7237F78D830856D330DD0F_TAGLIO VASSOI C.txt,System.String[],2025-06-19 13:37:44.2485498,2025-06-19 13:37:44.2485498
299,321,C:\ABC_Licom PRG\TAGLIO VASSOI C.txt,,_TAGLIO VASSOI C.txt,System.String[],2025-06-19 13:38:46.3609411,2025-06-19 13:38:46.3609411
300,322,C:\ABC_Licom PRG\TAGLIO VASSOI C.txt,CED52F530BF1906AF0CF10E4DCF7BC53,CED52F530BF1906AF0CF10E4DCF7BC53_TAGLIO VASSOI C.txt,System.String[],2025-06-19 13:38:47.8868392,2025-06-19 13:38:47.8868392
301,323,C:\ABC_Licom PRG\legni 12mm lastra C.txt,4612870F180DFC5601522D6C9D53AC28,4612870F180DFC5601522D6C9D53AC28_legni 12mm lastra C.txt,System.String[],2025-06-19 15:34:48.3168292,2025-06-19 15:34:48.3168292
302,324,C:\ABC_Licom PRG\prova 2mm inciso e fresato.txt,DC4B2EF6EF36C34BAFEB7DAD3726AC18,DC4B2EF6EF36C34BAFEB7DAD3726AC18_prova 2mm inciso e fresato.txt,System.String[],2025-06-19 16:11:56.4421153,2025-06-19 16:11:56.4421153
303,325,C:\ABC_Licom PRG\legni 12mm lastra A.txt,497D00D5F15109B63D6A175342E5AD48,497D00D5F15109B63D6A175342E5AD48_legni 12mm lastra A.txt,System.String[],2025-06-19 16:33:35.2553286,2025-06-19 16:33:35.2553286
304,326,C:\ABC_Licom PRG\2mm inciso e fresato.txt,8832CDABB9278DF8122A1110625FB70C,8832CDABB9278DF8122A1110625FB70C_2mm inciso e fresato.txt,System.String[],2025-06-20 09:00:06.5176836,2025-06-20 09:00:06.5176836
305,327,C:\ABC_Licom PRG\inciso e fresato.txt,F960E455D2A10BC8703CE6E790FA7EF8,F960E455D2A10BC8703CE6E790FA7EF8_inciso e fresato.txt,System.String[],2025-06-20 09:03:35.2784206,2025-06-20 09:03:35.2784206
306,328,C:\ABC_Licom PRG\prova 2mm inciso.txt,210C04F7B03DD82BED422A2BE11E081F,210C04F7B03DD82BED422A2BE11E081F_prova 2mm inciso.txt,System.String[],2025-06-20 09:04:53.3289868,2025-06-20 09:04:53.3289868
307,329,C:\ABC_Licom PRG\prova 2mm inciso e fresato.txt,595D1CDCFEA116AEF38B8C3633B4D51A,595D1CDCFEA116AEF38B8C3633B4D51A_prova 2mm inciso e fresato.txt,System.String[],2025-06-20 09:09:55.5213271,2025-06-20 09:09:55.5213271
308,330,C:\ABC_Licom PRG\bandiere stampate canonTEST.txt,9145B8AA2CDB0257304CAE207299032C,9145B8AA2CDB0257304CAE207299032C_bandiere stampate canonTEST.txt,System.String[],2025-06-20 09:33:04.839144,2025-06-20 09:33:04.839144
309,331,C:\ABC_Licom PRG\bandiere stampate canon.txt,EC04794BC71B50C955EBE062D3425195,EC04794BC71B50C955EBE062D3425195_bandiere stampate canon.txt,System.String[],2025-06-20 09:39:09.9646103,2025-06-20 09:39:09.9646103
310,332,C:\ABC_Licom PRG\bandiere stampate canon.txt,F4F7A6105CDCB26C8EEFAC88014DEC22,F4F7A6105CDCB26C8EEFAC88014DEC22_bandiere stampate canon.txt,System.String[],2025-06-20 09:42:07.1398981,2025-06-20 09:42:07.1398981
311,334,C:\ABC_Licom PRG\test.txt,1A31B274565E19713D5B6BACB0622355,1A31B274565E19713D5B6BACB0622355_test.txt,System.String[],2025-06-20 10:03:07.5784431,2025-06-20 10:03:07.5784431
312,335,C:\ABC_Licom PRG\taglio legni piccoli.txt,ED55794389B10E26F92AA23C833A52C2,ED55794389B10E26F92AA23C833A52C2_taglio legni piccoli.txt,System.String[],2025-06-20 11:21:45.7748611,2025-06-20 11:21:45.7748611
313,336,C:\ABC_Licom PRG\taglio legni piccoli.txt,,_taglio legni piccoli.txt,System.String[],2025-06-20 11:22:57.4196498,2025-06-20 11:22:57.4196498
314,337,C:\ABC_Licom PRG\taglio legni piccoli.txt,8377A495D171C9DB867E70D2B9CE2D6B,8377A495D171C9DB867E70D2B9CE2D6B_taglio legni piccoli.txt,System.String[],2025-06-20 11:22:58.9476085,2025-06-20 11:22:58.9476085
315,338,C:\ABC_Licom PRG\taglio legni piccoli.txt,A2A972966D72F713D52E0F514FDAA357,A2A972966D72F713D52E0F514FDAA357_taglio legni piccoli.txt,System.String[],2025-06-20 11:36:18.9071363,2025-06-20 11:36:18.9071363
316,339,C:\ABC_Licom PRG\comunication.txt,78C96131CBCAB2A60859D3F72ABF2205,78C96131CBCAB2A60859D3F72ABF2205_comunication.txt,System.String[],2025-06-20 12:09:34.5868903,2025-06-20 12:09:34.5868903
317,340,C:\ABC_Licom PRG\taglio legni piccoli.txt,2E9C280FF2703B1C26B83DF5DEF20797,2E9C280FF2703B1C26B83DF5DEF20797_taglio legni piccoli.txt,System.String[],2025-06-20 13:39:36.0052763,2025-06-20 13:39:36.0052763
318,341,C:\ABC_Licom PRG\Test_Pendolo_1.txt,E50A0EA6A051FDAC4EA39802D0CA6C10,E50A0EA6A051FDAC4EA39802D0CA6C10_Test_Pendolo_1.txt,System.String[],2025-06-20 15:26:26.976015,2025-06-20 15:26:26.976015
319,342,C:\ABC_Licom PRG\test_1.txt,8258AF9F558431FD2AD76E7CEF6D5C6B,8258AF9F558431FD2AD76E7CEF6D5C6B_test_1.txt,System.String[],2025-06-20 15:37:29.9797568,2025-06-20 15:37:29.9797568
320,343,C:\ABC_Licom PRG\test_1.txt,5BB5B8DB1BA295DECF1B4CCC6B7BD73D,5BB5B8DB1BA295DECF1B4CCC6B7BD73D_test_1.txt,System.String[],2025-06-20 15:40:07.4779118,2025-06-20 15:40:07.4779118
321,344,C:\ABC_Licom PRG\test_2.txt,090B39D8EBEC3536697F967410A05B05,090B39D8EBEC3536697F967410A05B05_test_2.txt,System.String[],2025-06-20 15:40:59.5752184,2025-06-20 15:40:59.5752184
322,345,C:\ABC_Licom PRG\test_2.txt,,_test_2.txt,System.String[],2025-06-20 15:42:05.9709736,2025-06-20 15:42:05.9709736
323,346,C:\ABC_Licom PRG\test.txt,8D81921202E799C8091CBCE5DBCB8D47,8D81921202E799C8091CBCE5DBCB8D47_test.txt,System.String[],2025-06-20 15:42:06.9706797,2025-06-20 15:42:06.9706797
324,347,C:\ABC_Licom PRG\test.txt,,_test.txt,System.String[],2025-06-20 15:42:21.7662808,2025-06-20 15:42:21.7662808
325,348,C:\ABC_Licom PRG\test_1.txt,2D30422A98474EEFB7C04FE0EF56A654,2D30422A98474EEFB7C04FE0EF56A654_test_1.txt,System.String[],2025-06-20 15:42:26.6032674,2025-06-20 15:42:26.6032674
326,349,C:\ABC_Licom PRG\test_2.txt,0085B1CF52E5E284C5F5F68420ED9E64,0085B1CF52E5E284C5F5F68420ED9E64_test_2.txt,System.String[],2025-06-20 15:43:01.6625817,2025-06-20 15:43:01.6625817
327,350,C:\ABC_Licom PRG\test_2.txt,616DB93D4FE1E20D282093A14F950ABF,616DB93D4FE1E20D282093A14F950ABF_test_2.txt,System.String[],2025-06-20 15:44:35.2421751,2025-06-20 15:44:35.2421751
328,351,C:\ABC_Licom PRG\test_1.txt,2FD5C127AD4B0DF1E74BDF50A506C935,2FD5C127AD4B0DF1E74BDF50A506C935_test_1.txt,System.String[],2025-06-20 15:44:36.2279842,2025-06-20 15:44:36.2279842
329,352,test_1.txt,,_test_1.txt,System.String[],2025-06-20 15:45:00.0332993,2025-06-20 15:45:00.0332993
330,353,C:\ABC_Licom PRG\test_1.txt,260FE45B68F207B31567C45D6B5879FD,260FE45B68F207B31567C45D6B5879FD_test_1.txt,System.String[],2025-06-20 15:46:45.131402,2025-06-20 15:46:45.131402
331,354,C:\ABC_Licom PRG\test_2.txt,32BAC9DBD402D94FFB9149F77CDCAFBB,32BAC9DBD402D94FFB9149F77CDCAFBB_test_2.txt,System.String[],2025-06-20 15:47:26.5028182,2025-06-20 15:47:26.5028182
332,355,C:\ABC_Licom PRG\test_1.txt,2668F3821BF30C0852B57B509B3632A2,2668F3821BF30C0852B57B509B3632A2_test_1.txt,System.String[],2025-06-20 15:50:09.4431387,2025-06-20 15:50:09.4431387
333,356,C:\ABC_Licom PRG\test_2.txt,FB4C95050D9D413E7F1B5500564A10F0,FB4C95050D9D413E7F1B5500564A10F0_test_2.txt,System.String[],2025-06-20 15:50:56.4655955,2025-06-20 15:50:56.4655955
334,357,C:\ABC_Licom PRG\PIPPO_1.txt,C59C8212D3ADED6A18986FFB6069E417,C59C8212D3ADED6A18986FFB6069E417_PIPPO_1.txt,System.String[],2025-06-20 15:56:39.3216467,2025-06-20 15:56:39.3216467
335,358,PIPPO_1.txt,,_PIPPO_1.txt,System.String[],2025-06-20 15:58:00.5048642,2025-06-20 15:58:00.5048642
336,359,C:\ABC_Licom PRG\PIPPO_2.txt,9C33C420508A4C3FD9613082F355B1E1,9C33C420508A4C3FD9613082F355B1E1_PIPPO_2.txt,System.String[],2025-06-20 15:58:00.769055,2025-06-20 15:58:00.769055
337,360,C:\ABC_Licom PRG\PIPPO_2.txt,CEA3F7C709AF5A1CFD6EC4ACAC6E4E58,CEA3F7C709AF5A1CFD6EC4ACAC6E4E58_PIPPO_2.txt,System.String[],2025-06-20 16:00:09.8654389,2025-06-20 16:00:09.8654389
338,361,C:\ABC_Licom PRG\PLUTO_1.txt,216E84E698CC337F6E0B95B83547DF41,216E84E698CC337F6E0B95B83547DF41_PLUTO_1.txt,System.String[],2025-06-20 16:02:11.0065112,2025-06-20 16:02:11.0065112
339,362,C:\ABC_Licom PRG\PLUTO_1.txt,576B58E6C5A5CA9E54F2BEBEFC237383,576B58E6C5A5CA9E54F2BEBEFC237383_PLUTO_1.txt,System.String[],2025-06-20 16:02:49.2755373,2025-06-20 16:02:49.2755373
340,363,C:\ABC_Licom PRG\PLUTO_2.txt,458D4FA11E2C9631197134D8F0956008,458D4FA11E2C9631197134D8F0956008_PLUTO_2.txt,System.String[],2025-06-20 16:04:05.49053,2025-06-20 16:04:05.49053
341,364,C:\ABC_Licom PRG\PAPERINO_1.txt,D242E0550E355AF196819922E12EEDF7,D242E0550E355AF196819922E12EEDF7_PAPERINO_1.txt,System.String[],2025-06-20 16:04:43.0150893,2025-06-20 16:04:43.0150893
342,365,C:\ABC_Licom PRG\PAPERINO_2.txt,25AF23CB1F718BF468B9000714B898BB,25AF23CB1F718BF468B9000714B898BB_PAPERINO_2.txt,System.String[],2025-06-20 16:05:09.6873927,2025-06-20 16:05:09.6873927
343,366,PAPERINO_1.txt,,_PAPERINO_1.txt,System.String[],2025-06-20 16:06:08.9208964,2025-06-20 16:06:08.9208964
344,367,C:\ABC_Licom PRG\CLARABELLA_1.txt,9321E18C3FC300480E4676E1232866A6,9321E18C3FC300480E4676E1232866A6_CLARABELLA_1.txt,System.String[],2025-06-20 16:06:09.1741601,2025-06-20 16:06:09.1741601
345,368,C:\ABC_Licom PRG\CLARABELLA_2.txt,6E4925FD19CB5B0685C415B15649AA6E,6E4925FD19CB5B0685C415B15649AA6E_CLARABELLA_2.txt,System.String[],2025-06-20 16:06:29.9460368,2025-06-20 16:06:29.9460368
346,369,C:\ABC_Licom PRG\CIPECIOP_1.txt,084C5DD08FAF19A9D98B6B8300826B3E,084C5DD08FAF19A9D98B6B8300826B3E_CIPECIOP_1.txt,System.String[],2025-06-20 16:09:52.4209104,2025-06-20 16:09:52.4209104
347,370,C:\ABC_Licom PRG\CIPECIOP_2.txt,D6DA3A2D731AE8D4A1A4483CBE1B47DE,D6DA3A2D731AE8D4A1A4483CBE1B47DE_CIPECIOP_2.txt,System.String[],2025-06-20 16:10:27.2936483,2025-06-20 16:10:27.2936483
348,371,C:\ABC_Licom PRG\A_1.txt,7713F9B0BB6C513346BFBFE4F346892B,7713F9B0BB6C513346BFBFE4F346892B_A_1.txt,System.String[],2025-06-20 16:15:08.5762929,2025-06-20 16:15:08.5762929
